text,label
The patient has been coughing up a lot of phlegm lately.,3
I find the current room too bright. It is difficult to concentrate on my work with the light shining in my eyes.,4
I think the govenment should do more to help the middle class.,5
1. She had her left arm amputated just below the shoulder.2. He had his right arm amputated just above the elbow.3. She had her left leg amputated just below the knee.4. He had his right leg amputated just above the ankle.,0
"injuriesWhen we first arrived on scene, the patient was sitting on the ground with two firefighters standing over them. The patient's hands were clasped together, and there was an electronic device in between their hands. The firefighters were trying to pry the device apart.The patient's hands were very red and there was a lot of blisters. The firefighters said that the patient had been shocked and that the device was still giving off a charge.We assessed the patient's injuries and determined that they had a electrical burn on their hands. We treated the burn with ointment and bandages. We also gave the patient medication to help with the pain.The patient's hands will need to be monitored closely. They may need surgery to repair the damage to their skin.",1
"Hi. I have a few cuts on my hand. They're not too bad, but they're a little bit annoying.The cuts are very small and shallow. They don't seem to be bleeding very much, but they're a little bit sore.I'm just going to leave them alone and let them heal on their own. I don't think I need any medical attention.",2
I have a heart condition and I've been having chest pain. I've also been having trouble breathing.,3
My mother's room is too bright. The nurse said that they cannot dim the lights more because it is a safety hazard.,4
-I'm so excited to go on vacation. I can't wait to get away from work and relax.,5
I'm bleeding really heavily right now. It's coming out in clots and it's really intense.,0
"The patient's broken leg is healing well. However, they are still experiencing some pain and discomfort.",1
"Hi, I'm a 38-year-old male who hit my head a few days ago. I have a minor headache and a bit of a stiff neck. I'm mostly just worried about having a concussion. I'm otherwise feeling okay.",2
"My father has been dealing with lower back pain for about a year now. It seems to come and go, but it's been pretty bad lately. He's been having a lot of trouble sleeping because of the pain, and it's been hard for him to do anything else because he's always in pain. He's been to the doctor a few times, and they've done some tests, but they can't seem to figure out what's causing the pain.",3
I'm currently in need of an antibiotic for an infection I have.,4
What about those shoes? They're so cute!,5
"The patient has been having a lot of shortness of breath these days. It seems to be getting worse, and it's really hard for her to catch her breath. She's been having to use her inhaler a lot.",0
"A patient who is currently experiencing major burns is someone who has suffered third-degree burns to a significant percentage of their body. This type of burn is not only incredibly painful but can also lead to infection, dehydration, and other health complications. As a result, major burns patients require around-the-clock care from medical professionals in order to ensure their safety and wellbeing.",1
"My mother is currently in a lot of pain. She says it feels like someone is stabbing her in the stomach. Unfortunately, the pain seems to come and go and we have not been able to identify any specific triggers.",2
I sustained a fractured ankle in a car accident. I also fractured my right wrist. I've had surgery on my ankle and I'm currently wearing a cast. My wrist is in a cast as well.,3
"According to the patient's family member, the room is currently too bright. This may be due to the sun shining in through the window, or the overhead light being on.",4
"I'm sorry, I don't know what that means.",5
"exacerbationA patient with asthma is currently in an exacerbation. They are having difficulty breathing, and their cough is productive.The patient's oxygen saturation is 92% on room air, and their peak flow is only 125 L/min. They are wheezing and their chest is tight.",0
My husband came home from work today and had a chemical burn on his hand. He was pouring some kind of cleaner into a bottle and some of it splashed onto his hand. It immediately started burning and blisters started forming. We put ice on it and went to the ER. The ER doctor said it was a second-degree chemical burn and gave him a prescription for some pain medication. He is in a lot of pain and the blisters are really big.,1
"The patient has been bitten by an insect, and is now experiencing some pain and swelling.",2
"I have a few medical conditions that I struggle with on a daily basis. I have asthma, so I often have trouble breathing. I also have Crohn's disease, so I often experience stomach pain and diarrhea. Lastly, I have a condition called sarcoidosis, which causes inflammation in various parts of my body. These conditions make it hard for me to live a normal life, and I often have to miss work or school because of them.",3
It sounds like it might be difficult to concentrate in your current environment because it is too loud. You might want to consider requesting a quieter room from your healthcare provider.,4
You're not considering the cultural implications.,5
"My mother is currently poisoned. We don't know what she ingested or how much, but she is extremely ill. She is having trouble breathing and her heart is racing. We are at the hospital now, and they are doing everything they can to help her.",0
My uncle has a broken arm. He was in a car accident and the bone was sticking out of his arm. The doctors had to put a metal plate in his arm to fix the bone. He is in a lot of pain and has to take a lot of medicine. He can't do anything by himself and needs help with everything.,1
.A guy came in with a small cut on his hand.,2
My mom has been coughing a lot recently. I think it's because of the cold weather.,3
The patient currently needs new bedsheets because they are stained and it is difficult to clean them.,4
"I don't know, I'm not too into politics.",5
"symptomsThis patient is acutely symptomatic after ingesting a poison, likely an opioid. She is diaphoretic, tachycardic, and has pinpoint pupils.",0
"My niece's arm is currently in a cast after she broke it. We're not sure how it happened, but she was in a lot of pain when it happened. She's on pain medication now, and the cast seems to be helping a lot. We're just waiting for the bone to heal now.",1
The patient is reporting current headaches.,2
"I've been coughing a lot lately. It's been keeping me up at night, and it's really frustrating because I can't seem to stop. I've tried over the counter remedies, but they don't seem to be working. I'm not sure what to do.",3
", food and fluid intake, general well-being, and medicationsHi, I'm thirsty all the time and my mouth is really dry. I'm drinking a lot of water, iced tea, and juice, but it's not helping. I'm also eating a lot of fruits and vegetables, but I'm still really thirsty. I'm feeling a little down and my mouth still feels really dry. I'm not taking any medications.",4
"-I love looking at the mountains.-Yeah, they're so pretty.",5
The patient is unconscious and unable to be awakened.,0
"My aunt's arm is currently fractured. She was in a car accident, and her arm was hit by the dashboard. It is currently in a sling, and we are waiting for the cast to come off.",1
"and interventions that could be used to improveAt the moment, the patient's pain is low-level and manageable. However, some simple interventions could be used to improve their comfort. These might include:- Providing additional pillows to support the patient's body and help them to maintain a comfortable position;- Offering a warm blanket or a hot water bottle to keep the patient warm;- Encouraging the patient to move around regularly, if possible;- Offering regular doses of pain relief medication, as prescribed by the doctor.",2
The patient has been feeling generally unwell over the past few days. They have a mild fever and are feeling generally achy and tired.,3
My patient seems very cold to me and asks for blankets frequently.,4
I'm so glad that team lost.,5
"Two of my patient's limbs were recently severed in a tragic accident. He is currently in the hospital awaiting surgery to reattach them. His prognosis is good, and I am hopeful that he will make a full recovery.",0
"*I'm currently suffering from severe burns all over my body. The most affected areas are on my chest, back and arms. The skin is red, irritated and extremely sensitive. Everyday activities such as dressing and showering are very painful.",1
"ankleA sprain is a ligament injury. The ankle joint is stabilized by four ligaments on the lateral (outside) side and three ligaments on the medial (inside) side. A sprain occurs when one or more of these ligaments is stretched or torn.Most ankle sprains occur when the ankle is twisted inwards. This can happen, for example, when you walk on an uneven surface, step on a stone, or turn your ankle quickly.",2
My mother has been coughing a lot recently. It's been really difficult for her to sleep and she has been having a lot of trouble breathing. I'm really worried about her.,3
in the areaThere is currently a need for a clean up in the area. There is a lot of trash and debris that needs to be removed.,4
Do you watch TV or read books in your native language?,5
My aunt is in the hospital because she got severe burns on her face. She was at work and somebody spilled a hot drink on her. The burns are really bad and she's in a lot of pain.,0
"I overdosed on oxycodone. I was taking way too much and I felt like I couldn't breathe. My heart was racing and I started to feel really anxious. I took some more oxycodone to try and calm down, but that just made things worse. I started to feel like I was going to die. Eventually, I passed out. When I woke up, I was really shaky and my heart was still racing. I was so scared that I was going to overdose again.",1
and bruisesOur patient is reporting some minor cuts and bruises. We are assessing them and providing basic first aid at this time.,2
conditionMy mother has been feeling very feverish for the past day or so. Her temperature has been oscillating between 37 and 38 degrees Celsius. She has been feeling particularly lethargic and has had a headache. She has also been having some difficulty breathing.,3
My mother is currently very messy and needs help cleaning up her messes.,4
We're going to need a bigger boat to hold all this technology.,5
The patient's family member described the patient's current severed limbs as frightening and gruesome.,0
"The patient has severe burns on their back, chest and arms. The burns are not on the patient's face.",1
"The patient has sustained minor burns on about 10 percent of their body. The burns are not considered life-threatening, but they will require medical attention. The patient is likely in some pain and may feel some discomfort.",2
"I'm currently experiencing acne on my chin and jawline. It's not severe, but it's definitely noticeable and it's been frustrating me because I've never had acne before. The acne is a few small, red bumps that are slightly raised and surrounded by a bit of inflammation. The skin around the bumps is also a bit dry and scaly.",3
"I'm feeling a bit hungry right now. I had a small snack a few hours ago, but I'm starting to feel like I could eat something again.",4
Do you know what happened on July 4th in 1776?,5
"This patient has a current stroke and needs urgent help.The patient has a history of strokes, and this one appears to be the most serious one yet. He is having trouble speaking and is having trouble moving his right arm and leg. He is also having trouble seeing out of his right eye.",0
I have a fractured femur.,1
"Her current pain is a 3 out of 10. It's mainly achy and throbbing. She has tried several different medications, but nothing seems to help.",2
My uncle has had a very sore throat for the past few days. He has difficulty swallowing and it is very painful for him to speak. The pain is so severe that he has had difficulty sleeping.,3
It sounds like your patient is in a dark room. This can be uncomfortable and lead to feelings of anxiety or depression. You may want to consider increasing the light in your patient's room.,4
I know that Sacramento is in California.,5
Patient may have uncontrolled muscle spasms and may be drooling.,0
predicamentMy aunt's arm is currently in a sling after she broke it. She is in a lot of pain and is having a hard time doing anything on her own.,1
"Upon arrival, the patient had multiple bee stings on his face and body.",2
"My grandmother has been having a really bad sore throat for the last few days. It's been really hard for her to eat or drink anything because it hurts so much. She's been taking ibuprofen to try and make the pain go away, but it hasn't been working.",3
My mom says she feels really hot and flushed and her heart is racing.,4
What do you like to do for fun? I like to play video games and watch TV.,5
"Asthma is a common, long-term inflammatory disease of the airways. Asthma affects people of all ages, but is most commonly diagnosed in children. The hallmark symptoms of asthma are recurrent episodes of wheezing, breathlessness, chest tightness, and coughing, particularly at night or in the early morning. These symptoms are a result of airway inflammation and narrowing. Asthma can also cause difficulty breathing during exercise.In people with asthma, the airways are hypersensitive to a number of triggers, including allergens, cold air, smoke, and exercise. When exposed to a trigger, the airways become inflamed and produce excess mucus, which can obstruct the airway, causing the characteristic symptoms of asthma.There is no one cure for asthma. However, there are a number of treatments available that can help control symptoms. These include medications such as inhalers and corticosteroids, as well as behavioral interventions such as asthma self-management plans. If asthma is not well controlled, it can lead to serious health consequences, including hospitalization and even death.",0
"The patient has dislocation of joints and is in a great deal of pain. The dislocation can be corrected, but the patient needs to be placed in a cast or brace to keep the joint in place.",1
"There are a few small cuts on the patient's body. They don't seem to be too serious, but they should be cleaned and treated as soon as possible.",2
"There have been a few times when my patient has had to go to the hospital. Most recently, they had a surgery to fix a hole in their heart. Earlier on, they had surgery to fix a broken bone in their leg.",3
"Hello, we are in need of a clean up crew to help us clean up our property. It is a very big job, and we would really appreciate your help.",4
"I don't agree with a lot of her policies, but I think she's a good person.",5
"symptomsPatient is feeling chest pain that comes and goes. The pain is mostly located in the center of the chest, but it can also spread to the arms, neck, or jaw. The pain is usually described as a pressure, heaviness, or squeezing sensation. Some people also feel short of breath, lightheaded, or nauseated when having a heart attack.",0
A patient with a fractured arm is experiencing pain and some swelling. The arm is in a sling to keep the arm immobilized. Ice therapy and pain medication are being used to help control the pain.,1
". Just continue to clean and dress the wound. Monitor the area for any sign of increased redness, swelling, drainage, or fever. If any of these occur, or if the wound does not improve within a week, call your doctor.",2
The patient has been coughing more than usual lately. This has been causing them a lot of discomfort and has been preventing them from sleeping well.,3
"I need my medication to continue doing well. I've been feeling great since I've started taking it, and I really don't want to stop.",4
I'm trying to save up money to move out of my parents' house.,5
"The patient's bleeding is currently heavy and uncontrolled. We are doing our best to stem the flow, but we need more help!",0
broken leg,1
There is a patient who sustained a minor burn on their hand. The burn is superficial and appears to be a first-degree burn. The patient is complaining of pain and has some redness and swelling around the wound. The patient is being treated with cold compresses and ibuprofen.,2
"I have a lot of lower back pain right now. It feels like a dull ache, and it's been getting worse over the last few weeks. I can't seem to find a comfortable position to sit or stand in, and it's really bothering me.",3
My patient feels very cold and clammy to the touch.,4
"A: I think tourism is a great way to learn about other cultures.B: I agree! I've been able to learn so much about other cultures by traveling and experiencing their food, art, and history.",5
symptomsThe patient's current asthma symptoms are mild.,0
"The patient is currently exhibiting severe dehydration symptoms, including extreme thirst, dry mouth, and reduced urination. She is also experiencing weakness, dizziness, and lightheadedness. If left untreated, the patient's condition is likely to worsen and could lead to organ failure.",1
"and medication, and previous surgeries and hospitalizationsA 43-year-old female patient with a history of migraines and asthma reports that she has been dealing with a headache for the past two days. She has been taking ibuprofen to help manage the pain but it has not been effective. She has also been hospitalized in the past for a migraine.",2
I have a headache and a sore throat.,3
I need someone to come clean my apartment. It's really messy and I don't have the time to do it myself.,4
I love looking at the scenery when I'm on a road trip.,5
The patient was shot in the chest and abdomen.,0
Patient has significant chemical burns to the entire body. The patient's face is not burned.,1
having respiratory problemsrescue workers are describing the patient as having respiratory problems and small cuts.,2
"There is so much phlegm that it's hard to speak and my throat feels really sore. coughing up a lot of phlegm, sometimes blood-tinged",3
"It sounds like your loved one may be feeling cold because of the medications they're taking or a health condition they have. You can try dressing them in warm clothes, using a heating pad, or placing them by a fire. If their condition persists, you should consult their doctor.",4
"I don't know what the answer is, but I know we need to do something.",5
I'm having a heart attack. I have a crushing pain in my chest that won't go away. I'm sweating and I feel like I'm having a hard time breathing.,0
My sister is currently overdosing on heroin. She's unconscious and not breathing.,1
My mother was involved in a minor head injury. She was hit in the head with a golf club. She has a knot on her head and she is feeling a little bit dizzy.,2
"I've been feeling pretty good lately. I've been having some mild symptoms, but they're not really affecting me that much. I'm still able to go about my day as usual.",3
The patient is currently very messy and needs help cleaning up.,4
She likes to go hiking and camping.,5
"My uncle has been having strokes for the past few weeks. He's been hospitalized because of them and the doctors are still trying to figure out what's causing them. He's been having trouble moving his left arm and leg, and he's been having trouble speaking. The doctors don't know if the strokes are causing the problems with his movement and speech, or if the problems are causing the strokes.",0
.The patient has a broken arm.,1
"I have a foreign object stuck in my ear. It's a small, hard object and it's really uncomfortable. I've tried using a cotton ball and water to try to get it out, but it's not working. I'm also having trouble breathing through my nose because something is stuck in there, too. I'm not sure what it is, but it's really uncomfortable. I'm also having a lot of trouble swallowing because something is stuck in my throat. I'm not sure what it is, but it's really frustrating.",2
"I have been having some pain in my lower back for the past few weeks. It's not too severe, but it's noticeable and it's been getting worse over time. The pain is definitely worse when I move around or try to do anything strenuous. It's not really constant, but it comes and goes. Sometimes the pain is so bad that I can't move at all, and other times it's just a dull ache. I've been trying to take it easy and rest as much as possible, but it doesn't seem to be helping.",3
I feel like the darkness in the room is really getting to him/her.,4
I don't know how to work my phone.,5
Patient is currently having convulsions and is unresponsive.,0
"My patient is currently experiencing a chemical burn. The cause is unknown, but we are currently trying to determine the source. The patient's skin is dry and cracking, and there is a lot of redness and inflammation present.",1
"It doesn't seem like the pain is as bad as it was before, but it's still there.",2
"I have current acne. It's not severe, but it's definitely there. It's mostly on my forehead and around my mouth. I've been using a topical cream to treat it, and it seems to be working a little bit, but I still have some breakouts.",3
I'm sorry to say that your current room is just too loud for me. I can't concentrate with all the noise coming from outside the room. I hope you can find a quieter place to rest soon.,4
My goal is to be happy and healthy.,5
"There is a large amount of blood loss, and the victim is having trouble breathing.",0
"Patient is currently complaining of pain in their left arm, which they report is fractured. Medical personnel are providing pain relief and assessing the injury.",1
with difficulty breathingThe patient has minor burns on their body and is having difficulty breathing.,2
:She has a really bad sore throat. It hurts to swallow and it's been getting worse over the last few days. The pain is so bad that she can't sleep at night.,3
He says his mouth is always dry and he's been feeling really thirsty lately.,4
"She looked out the window and admired the fresh, green scenery.",5
There is a patient right now who is bitten by a poisonous animal. The patient is feeling a lot of pain and swelling at the site of the bite. The patient is also feeling a lot of nausea and dizziness.,0
A patient has a current fractured arm. She is in extreme pain and is not comfortable moving her arm. The arm is swollen and discolored.,1
I was just bitten by a dog. It really hurt!,2
The patient has a urinary tract infection and a respiratory infection.,3
Right now I feel really cold and I can't seem to get warm.,4
"I don't know, I think I might just watch some Netflix tonight.",5
A patient has been bitten by a poisonous animal. The patient's current condition is unknown.,0
".Burns are injuries that occur when the skin is exposed to heat, electricity, radiation, or chemicals. The three main types of burns are thermal, electrical, and chemical. A thermal burn is caused by exposure to heat, such as a flame or scalding liquid. An electrical burn is caused by exposure to electricity. A chemical burn is caused by exposure to a chemical.Burns can be classified as first-, second-, or third-degree, depending on how deep the burn goes. A first-degree burn affects the outer layer of the skin. A second-degree burn affects both the outer and middle layer of the skin. A third-degree burn affects all three layers of the skin.Burns can cause serious damage to the skin, tissue, muscles, and bones. They can also lead to infection, scarring, and long-term disability.",1
"My mother has been experiencing really bad headaches for the past few weeks. She says they are caused by stress, and they are really impacting her quality of life. The headaches are usually on one side of her head, and she has a lot of pressure and pain in that area. Sometimes the headaches are so bad that she can't do anything except lay in bed and wait for them to go away.",2
"statusMy loved one has been dealing with constipation for a while now. It seems to have gotten worse lately. He's been having a hard time going to the bathroom, and when he does, he only manages to produce a small amount of stool. This has been really frustrating for him, and he's been down about it.",3
"The patient has been feeling colder than usual lately. They may have a fever, or just feel chilled to the bone.",4
I don't follow fashion trends.,5
A woman is having a seizure. She is convulsing and her eyes are rolling back in her head.,0
", which included sunken eyes and lethargyThe patient is severely dehydrated and appears very tired. Her eyes are sunken and her skin is dry.",1
"and blisters related to,Small burns and blisters are common among patients who are being treated with radiation therapy. The skin may become red and dry, and may start to peel.",2
The patient has been coughing up a lot of phlegm for the past few days. It's very thick and greenish in color.,3
"thirst, drinking a lot of water",4
I'm so excited to go on vacation. I've been waiting for this for months!,5
"A patient is currently being treated for a bite from a poisonous animal. The patient's condition is unknown, but medical workers are doing their best to stabilize the patient and treat the wound.",0
":The patient has major burns on both arms, both legs, and his torso. The burns are very severe, and the patient is in a great deal of pain.",1
The patient has a few small cuts on their arms and legs. Their cuts are minor and do not require any special treatment. The patient can be treated at home with simple first-aid measures.,2
"My niece has acne. It's not too bad, but it's noticeable. She's been using a topical cream and it seems to be helping.",3
"I've been having trouble with my blood pressure lately, so my doctor prescribed me a new medication. I'm really hoping this will help to get my blood pressure under control.",4
I think Cruz would make a great president.I'm not so sure about that.,5
There is no radial pulse detectable on patient's right arm.,0
"It is difficult to tell exactly what is going on with the patient's fractures, as the family member provides very little information. However, it appears as though the patient has at least one fracture in each arm and one in each leg. It is also possible that the patient has additional fractures that were not mentioned. In general, multiple broken bones can lead to a number of complications, including but not limited to pain, mobility issues, and an increased risk of infection. If the patient has not yet seen a doctor, it is imperative that they do so as soon as possible.",1
"I have a few small burns on my hand from when I was cooking. It doesn't really hurt, but it's a little bit uncomfortable. I'm going to put some ice on it and see if that helps.",2
statusThe patient has had constipation for the past several days. She is unable to have a bowel movement and is in a great deal of pain.,3
I need my prescriptions refilled.,4
"He's not even a member of the party, he's just a friend of mine.",5
statusThe patient is currently in stable condition.,0
Patient is a 38-year-old female who suffered a chemical burn to her right arm while cleaning a bathroom. The patient's arm is swollen and erythematous. She reports significant pain at the burn site. Her current medications include ibuprofen and a topical antibiotic ointment.,1
and illnessesMuhammad is a 38-year-old father of three who comes to the clinic with a headache.Sarah is a 28-year-old nurse who treated Muhammad. She diagnosed him with a migraine and advised him to take ibuprofen and drink plenty of fluids. She also recommended that he avoid bright lights and alcoholic beverages.,2
"(7)The patient has a number of chronic medical conditions, including heart disease, diabetes, and hypertension.",3
My family member is currently in a room at the hospital that is too loud. It is hard to concentrate on anything else when the nurses and patients are talking so loudly.,4
I'm not sure I want to put my personal life out there for everyone to see.,5
"and torsoYour patient is suffering from very severe burns on their face and torso. The burns are causing significant pain, and your patient is having difficulty breathing. The burns will require extensive medical treatment, including surgery and skin grafts.",0
"My mom's broken leg is healing really well. She's been using her crutches to get around and she's been taking her medicine as prescribed. The doctors said the break was really bad, but it's healing well and she should be able to walk without a crutch in a few weeks.",1
and strainsI am currently experiencing pain in my right ankle. I think I may have sprained it when I twisted it earlier this week. I'm also experiencing some pain and stiffness in my left shoulder. I think I may have strained it a few weeks ago when I lifted something heavy.,2
"The patient has moderate acne on their face. It is mostly concentrated on their forehead and cheeks. There are some smaller lesions on their chin and around their mouth. The acne is not severely inflamed, but there is some redness and swelling present. The patient has been using over the counter acne products, but they have not seen much improvement.",3
The patient is feeling too hot and is sweating.,4
"The problem is that a lot of people view tourism as a negative thing, when it can actually be a positive force for communities, he said.",5
"stateGenerally, the patient's asthma is stable.",0
symptomsI'm feeling really out of it. My heart is racing and I feel really nauseous. I can't seem to catch my breath.,1
"My uncle was out walking his dog when he slipped on some ice and hit his head. He's got a minor concussion, but the doctor says he should be fine. He's a little groggy and has a headache, but he's been up and around, so I think he's doing better.",2
I was just near my dad and he had really loose stool. It was all over the floor and it looked like water. He said it hurts really bad when it comes out.,3
It's very dark in this room. I can't see a thing.,4
"In 1492, Christopher Columbus sailed the ocean blue.",5
The patient was shot twice in the chest.,0
"to skinA patient with a chemical burn to the skin is experiencing pain, redness, and swelling. The skin may also be blistered or peeling.",1
"minor bleeding is when the blood loss is more than spotting but less than what would be characterized as a period. With minor bleeding, a woman may experience lightheadedness, dizziness, or syncope. She may also notice that her periods are becoming heavier or that she is passing clots.",2
There is too much phlegm. It's difficult to breathe and I'm constantly coughing.,3
"There's a really strong urge to go to the toilet right now. I've been holding it in for a while, but I think I'm going to have to go soon.",4
I'm from the United States.,5
"Hello!I am currently missing two of my limbs - my left arm just below the shoulder, and my right leg just below the knee. It's been a few months since they were severed, and I've been adapting to life without them fairly well. I've had to learn to do a lot of things differently, but I've managed to find ways to make it work.I have to wear a prosthetic for my arm, which I can attach and detach easily. I've also had to get a wheelchair for my leg, but I'm able to get around fairly well. I still have some discomfort and pain, but I'm managing.I'm sure it will take some time to get used to this new life, but I'm slowly adapting. I would be happy to answer any questions you may have about living with severed limbs.",0
My aunt's leg is currently fractured. She was in a car accident and her leg fractured as a result. It is currently in a cast and my aunt is in a lot of pain.,1
"patient is currently having small cuts on their skin. It doesn't seem too serious, but we'll keep an eye on it.",2
"Right now I'm coughing a lot. It's been going on for a while and it's really frustrating. I'm not sure what's causing it, but it's been hard to breathe and it's been keeping me up at night. My chest has been aching a lot, too. I've been to the doctor and they can't seem to figure out what's wrong. I'm just hoping it goes away soon.",3
patient is feeling cold and clammy,4
I want to be able to travel the world.,5
The patient is currently unconscious and requires immediate medical attention.,0
"The patient is lying in bed with significant burns on the chest, abdomen, and legs. The patient reports that the burns occurred when hot grease from a cooking accident spilled on them.",1
She had five bee stings on her arm.He had a spider bite on his leg.,2
My dad has been feeling under the weather lately. He has a mild cold and a sore throat.,3
My patient needs help cleaning up around the house.,4
I don't really know enough about it to have an opinion.,5
", the patient's symptoms and complaints, the medications the patient is taking, and any other significant health concernsI am a 58-year-old female who is currently experiencing a stroke. I am having a lot of trouble speaking and moving my right side. I am also having trouble seeing out of my right eye. I am taking Warfarin and Aspirin. I have a history of Atrial Fibrillation and a recent history of a heart attack.",0
"My mother has been having chest pain for the past few weeks. It's not always there, but when it is, it's really bad- like a really intense pressure in her chest. We've been to the doctor and they can't find anything wrong, but we're really worried. We don't know what to do.",1
"and migrainesI have been experiencing really bad headaches and migraines lately. My head feels really heavy and achy, and my eyesight gets really blurry. The pain is so bad that it's hard to do anything.",2
"Patient has acne all over her face, chest, and back. It is not severe, but it is noticeable.",3
")Sí, tengo que ir al baño.",4
We're really into trying new things and going to new places.,5
".I have two severed limbs. One is a left arm, and the other is a right leg. They are both missing below the elbow and knee, respectively. I use prosthetic limbs to replace them.",0
"The patient has sustained severe burns on their chest, neck, and arms. The burns are not on the patient's face, so they are still able to communicate and interact with those around them.",1
and swollen ankleThe patient is currently experiencing minor bleeding and a swollen ankle.,2
"Hi. I'm feeling a bit under the weather. I have a mild headache, a little bit of a cold, and my throat is scratchy.",3
"I feel like I'm always cold. I can't seem to get warm, no matter what I do.",4
I think that the new Star Wars movie was pretty bad.,5
"The patient was bitten by a poisonous animal and is experiencing a variety of symptoms, including:nauseavomitingdiarrheachest painshortness of breathThe patient is being treated in the hospital and is expected to make a full recovery.",0
The patient is complaining of pain in her left leg. She is limping and reports that her leg hurts whenever she tries to move it. She is also feeling a bit lightheaded. Our assessment reveals that the patient has a broken leg.,1
asSuperficial lacerations,2
"The patient has been having lower back pain for about two weeks now. The pain is intermittent and varies in intensity. It's mostly a dull ache, but she has also had some episodes of sharper pain. The pain doesn't seem to be getting any better, and it's been interfering with her activities of daily living.",3
My patient needs to go to the toilet now.,4
I'm not sure if I want to go on a cruise.,5
"A patient reporting to the emergency room after ingesting a poison should be triaged as a priority and receive immediate care. The patient's vital signs will be monitored, and they will be given fluids and oxygen as needed. If the poison is known, the patient will be given the appropriate antidote. If the poison is unknown, the patient will be treated for the symptoms of poisoning.",0
The patient has significant burns over 50% of their body. The burns are predominantly third degree burns.,1
Some rescue workers are describing current insect stings or animal bites.I got stung by a bee a few minutes ago.I was bitten by a dog a few days ago.,2
The patient has a sore throat and is having difficulty swallowing.,3
The patient's room is too dark. It would be helpful if there were a lamp or light switch to make it brighter.,4
I'm not sure if I'm up for that much tourism.,5
rescue workers describing patient current strokesTwo paramedics are talking about a patient they are treating.Paramedic 1: He's had a stroke. His right side is weak and he can't speak.Paramedic 2: We need to get him to the hospital quickly.,0
The patient's current broken leg is causing them a lot of pain. They are having trouble moving it and are in a lot of discomfort.,1
", neck pain, and arm pain and numbness.Based on the information provided, it is likely that the patient is experiencing a condition called cervical radiculopathy. This occurs when there is damage to one of the nerve roots that exit the spinal cord in the cervical (neck) region. This can cause pain, numbness, and tingling in the arm, neck, and head. Treatment may include medications, physical therapy, or surgery.",2
"My husband has been feeling really sick for the last few days. He has a headache, a fever, and he's been feeling really tired. He's also been having some trouble breathing.",3
There is a lot of trash and debris on the property that needs to be cleaned up.,4
Twitter is great for staying up-to-date with current events.,5
"based on their assessment, the patient is currently experiencing heavy bleeding",0
"The patient is reporting that they have serious burns on their chest, abdomen, back, and buttocks. These burns are not located on the face.",1
".I have a patient who has been experiencing headaches for the past two days. The headaches are described as a dull, aching pain that is located in the front of the head. The patient also reports that the headaches are accompanied by nausea and vomiting.",2
"My mom's been feeling really sick lately. She's had a fever and she's been really tired. She's been coughing a lot, too. I don't think it's anything serious, but I'm just worried about her.",3
"Hello, my name is Gabby, and I am in need of new bedsheets. I am a college student and I live in a dorm room, so I don't have a lot of space. I have had my current bedsheets for about a year and a half, and they are starting to get a little bit dirty and worn. I would like to get new bedsheets that are softer and cleaner.",4
I can't believe she paid $70 for a ticket to that show.,5
There is no radial pulse present.,0
"The patient has extensive burns on the lower half of his body. The burns cover his legs, his genital area, and his feet. He also has some burns on his arms and his chest.",1
"I was visiting my mother in the hospital when I saw a patient with a foreign object stuck in his ear. It was a long, thin piece of metal. I couldn't believe it!",2
"and illnessMy grandmother has always been a very active and healthy person. She has never smoked, rarely drinks, and has always been very active. About 5 years ago, she started having some health problems. She started feeling very tired and weak all the time, and she started losing weight even though she wasn't eating any less. She also started having a lot of pain in her joints. She went to see several doctors, but no one could figure out what was wrong with her. She eventually started seeing a rheumatologist who diagnosed her with rheumatoid arthritis. The arthritis has been getting worse and worse, and she has been having a lot of trouble walking and doing everyday activities. She also recently started having problems with her vision, and she has been having a lot of pain in her eyes. She is now on a lot of medication to help with the arthritis, and she is seeing a ophthalmologist to try to figure out what is wrong with her vision.",3
I'm currently sitting in a room that is too dark. I would appreciate it if the lights were turned on.,4
She didn't know where Ecuador was.,5
The patient's radial pulse is absent.,0
"The patient has a chemical burn on their forearm. The burn is red and irritated, and the patient is in pain.",1
My mother has a piece of metal in her nose that she can't get out. She can't breathe through her nose and it's really uncomfortable.,2
The patient has a history of chronic bronchitis and pneumonia.,3
I'm feeling really hungry right now. My stomach is growling and I feel like I could eat a whole pizza.,4
"Do you know what happened in 1876?No, what happened?",5
"Hi, I'm experiencing very heavy bleeding right now. It's coming out in clots and I'm soaking through pads and tampons every hour. I'm really worried that I'm going to lose a lot of blood.",0
injuryMrs. Lee is a 38-year-old female who was admitted to the burn unit with a chemical burn to her face and neck. The chemical was identified as an acid. The patient has blisters and swelling on her face and neck. Her eyes are swollen shut and she has a lot of drainage from her nose and mouth. She is currently on a ventilator and on a large amount of pain medication.,1
A man walks into the emergency room with a bee sting on his arm.The emergency room doctor examines the bee sting.The doctor has the patient wash the wound with soap and water to remove any venom.The doctor then recommends icing the wound to reduce swelling.The doctor may also prescribe an antibiotic if the sting site is red or swollen.,2
stateMy mother's temperature is currently at 102 degrees Fahrenheit. She has a fever and is feeling very hot and clammy to the touch. She says she feels like she's burning up and is extremely uncomfortable.,3
I'm feeling way too cold right now. It feels like the temperature has dropped below freezing and my skin is starting to feel a bit numb.,4
I love looking at the mountains.,5
